art_id,text
80275887,"Great shelf unit. I bought the grey and wood effect unit since the other colors look rather generic. I added six captiva legs to the bottom to raise it off the floor, horizontally, and it looks better and more high end, plus I can dust under it. Other big box stores carry units that are similiar, but I have found the Kallax unit to be better quality, thicker materials. However, the inserts that go into the unit are now very low quality, so stick with using baskets and don't waste your money on the door unit inserts or drawers inserts. Too bad ikea lowered the quality on those, what a shame. Also this shelf unit is great for records!"
70301542,"Using as store look & branding. We use Kallax for our Math educational store. It has perfectly-square good looks, is sturdy enough to survive our students, fits everywhere, and provides maximum shelving space."
99017186,Very versatile. Easy to create. Very versatile. Easy to create your own look with different inserts.
00275848,Love the brand. I have several of these units in different sizes. Easy to move by myself but strong.
50339292,Good sturdy product.. Good sturdy product.
30275861,I love the Kallax! It’s. I love the Kallax! It’s just what I needed for my quilt fabrics!
70301537,Love it!!!. Large enough to get all my crafting and sewing supplies in one unit with extra space but doesn't look insanely bulky! :-)
80275887,Exactly what I was needing. Exactly what I was needing to store my sewing fabric plus gives me added table surface.
20275814,Very nice product.. Very nice product.
20275885,Media Room. Perfect for our media room
60275812,. Happy with it. Most likely will purchase more
60333954,"Impossible to put together. This was an impulse buy, largely because of the spectacular light orange color on the showroom floor. However, it is impossible to get the backing board on before you add the top. We spent an unbelievable 90 minutes working on this and ended up just leaving the backing off. Too bad because it's such a cute piece and now it has these weird track marks where the backing should insert. It does brighten the kitchen up beautifully."
00275848,I purchased this unit out. I purchased this unit out of the As-Is Dept to use in my closet for extra shelving space. It works perfectly!
19386101,"Great kitchen storage. Our kitchen does not boast a lot of storage space so we bought this to house our “countertop” appliances, like the Instapot, crockpot, and toaster. The Eket holds everything neatly and the feet give it a more elevated look than the Kallax would look sitting on the ground."
00334536,Great efficient beautiful product. Great efficient beautiful product
80275887,"Great Features. This was an addition to my sewing studio. Previously purchased the Expedit series, but they were discontinued. This was the replacement. Easy construction!"
00415599,Kallax. Went together easily. Looks great in basement play area for grandchildren. Today it is holding toys for the little ones. In the future it can be incorporated into a library area to hold books or be modified with a choice of add-ons like drawers or doors if desired. A very versatile item.
60333954,simple design. I like it. Looks good and easy to put together.
19278272,You get what you pay for. It’s not the greatest shelving in the world. But for its cost it worth the purchase.
00275848,Shelves. Very sturdy
20275814,Would recommend. Would recommend
00275848,perfect for our small space. large size squares for towels or large items. not high quality but it does the job
30275861,"Great Shelf. I purchased this after seeing it at a friends house. I love the size, the style, and the color. I bought a white one to go with my grey walls and oak colored flooring. Fits great and makes a great focal point in my room."
30275861,"Kallax rocks for kids. Just bought my 8th kallax. We use it for toys, mud room, craft organization. And more. Love the bins, drawers and doors that help conceal the mess. Also love the clean lines and simplicity."
29278304,Kallax. I love love ❤️ love ❤️ it.
39017486,"Great Space Saver. Easy to put together, but we had to go to Home Depot for extra parts. About $7 extra, but definitely worth it."
19278272,Great storage unit!. Needed something for a long hallway and 2 combo pieces fit perfectly. I now have storage to fit several different types if items and can happily start organizing my home!
99017445,Perfect for crafters!. My roommate and I craft and make our own cosplay items. This is so deep and sturdy it holds everything including a IKEA cat hidy tote in the bottom for the cats to nap in!
